Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00128 ; 20/10/2025 ; 21:00 ; 00472 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00279 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 20/10/2025 ; 22:00 ; 00208 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00189 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 20/10/2025 ; 23:00 ; 00152 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00072 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 20/10/2025 ; 24:00 ; 00036 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00036 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 01:00 ; 00027 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 02:00 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 03:00 ; 00004 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00009 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 04:00 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 05:00 ; 00004 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 06:00 ; 00040 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00128 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 07:00 ; 00088 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00304 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 08:00 ; 00343 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00901 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 09:00 ; 00492 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00830 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 10:00 ; 00391 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00524 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 11:00 ; 00427 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00416 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 12:00 ; 00461 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00469 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 13:00 ; 00558 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00508 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 14:00 ; 00521 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000 ; 00465 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 15:00 ; 00560 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00427 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 16:00 ; 00644 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00503 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 17:00 ; 00655 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000 ; 00502 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 18:00 ; 00739 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00523 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 19:00 ; 00799 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000 ; 00485 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 20:00 ; 00574 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000 ; 00456 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 21:00 ; 00420 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00318 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 22:00 ; 00209 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00198 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 23:00 ; 00177 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00069 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 21/10/2025 ; 24:00 ; 00047 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00028 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 01:00 ; 00022 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00009 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 02:00 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 03:00 ; 00001 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 04:00 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 05:00 ; 00011 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 06:00 ; 00037 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00137 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 07:00 ; 00106 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00317 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 08:00 ; 00355 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00875 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 09:00 ; 00540 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00823 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 10:00 ; 00441 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000 ; 00635 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 11:00 ; 00374 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00420 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 12:00 ; 00477 ; 00044 ; 00000 ; 00000 ; 00000 ; 00000 ; 00428 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 13:00 ; 00519 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00470 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 14:00 ; 00608 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00473 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 15:00 ; 00612 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00542 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 16:00 ; 00626 ; 00049 ; 00000 ; 00000 ; 00000 ; 00000 ; 00504 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 17:00 ; 00646 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00477 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 18:00 ; 00718 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00515 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 19:00 ; 00701 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00466 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 20:00 ; 00576 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00448 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 21:00 ; 00472 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00327 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 22:00 ; 00244 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00175 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 23:00 ; 00166 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00080 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 22/10/2025 ; 24:00 ; 00076 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00039 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 01:00 ; 00030 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00015 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 02:00 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 03:00 ; 00002 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 04:00 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 05:00 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00026 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 06:00 ; 00023 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00137 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 07:00 ; 00084 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00298 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 08:00 ; 00350 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00864 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 09:00 ; 00468 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00740 ; 00053 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 10:00 ; 00346 ; 00055 ; 00000 ; 00000 ; 00000 ; 00000 ; 00589 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 11:00 ; 00409 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00440 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 12:00 ; 00445 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00446 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 13:00 ; 00499 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00443 ; 00047 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 14:00 ; 00554 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00446 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 15:00 ; 00533 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00431 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 16:00 ; 00594 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00479 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 17:00 ; 00675 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00494 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 18:00 ; 00745 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00473 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 19:00 ; 00657 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00480 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 20:00 ; 00595 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00378 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 21:00 ; 00472 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00267 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 22:00 ; 00245 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00169 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 23:00 ; 00179 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00082 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 23/10/2025 ; 24:00 ; 00069 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00054 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 01:00 ; 00035 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00039 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 02:00 ; 00013 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 03:00 ; 00006 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 04:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 05:00 ; 00007 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00027 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 06:00 ; 00036 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00137 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 07:00 ; 00101 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00306 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 08:00 ; 00353 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00886 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 09:00 ; 00530 ; 00067 ; 00000 ; 00000 ; 00000 ; 00000 ; 00803 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 10:00 ; 00417 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00634 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 11:00 ; 00449 ; 00059 ; 00000 ; 00000 ; 00000 ; 00000 ; 00507 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 12:00 ; 00514 ; 00049 ; 00000 ; 00000 ; 00000 ; 00000 ; 00517 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 13:00 ; 00583 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00508 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 14:00 ; 00851 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00544 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 15:00 ; 00789 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00499 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 16:00 ; 00734 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000 ; 00477 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 17:00 ; 00775 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00536 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 18:00 ; 00733 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00625 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 19:00 ; 00686 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00579 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 20:00 ; 00621 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00585 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 21:00 ; 00472 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00379 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 22:00 ; 00286 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00274 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 23:00 ; 00186 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00147 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 24/10/2025 ; 24:00 ; 00242 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00101 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 01:00 ; 00104 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00069 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 02:00 ; 00040 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00037 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 03:00 ; 00020 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 04:00 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 05:00 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 06:00 ; 00034 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00061 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 07:00 ; 00062 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00063 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 08:00 ; 00152 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00198 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 09:00 ; 00236 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00256 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 10:00 ; 00278 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00373 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 11:00 ; 00416 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00474 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 12:00 ; 00533 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00523 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 13:00 ; 00602 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00534 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 14:00 ; 00625 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000 ; 00494 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 15:00 ; 00443 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00369 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 16:00 ; 00291 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00338 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 17:00 ; 00327 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00447 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 18:00 ; 00408 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00481 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 19:00 ; 00473 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00537 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 20:00 ; 00438 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00358 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 21:00 ; 00453 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00300 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 22:00 ; 00267 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00195 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 23:00 ; 00199 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00116 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 25/10/2025 ; 24:00 ; 00116 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00117 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 01:00 ; 00100 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00102 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 02:00 ; 00062 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00051 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 03:00 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 04:00 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 05:00 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 06:00 ; 00030 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 07:00 ; 00071 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 08:00 ; 00259 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00152 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 09:00 ; 00199 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00182 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 10:00 ; 00286 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00259 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 11:00 ; 00732 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00502 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 12:00 ; 00615 ; 00077 ; 00000 ; 00000 ; 00000 ; 00000 ; 00574 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 13:00 ; 00529 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000 ; 00749 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 14:00 ; 00525 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00712 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 15:00 ; 00338 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00397 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 16:00 ; 00227 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00305 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 17:00 ; 00287 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00375 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 18:00 ; 00372 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00375 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 19:00 ; 00333 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00494 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 20:00 ; 00282 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00352 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 21:00 ; 00319 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00262 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 22:00 ; 00141 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00194 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 23:00 ; 00090 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00088 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00128 ; 26/10/2025 ; 24:00 ; 00040 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00033 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 20/10/2025 ; 01:00 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00131 ; 20/10/2025 ; 02:00 ; 00006 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
